timestamp,src_ip,username,method,url,status,user_agent,payload,attack_type
2026-01-05 22:46:20.262796,10.0.0.1,,POST,/products,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1' UNION SELECT NULL--,sql_injection
2026-01-05 22:21:22.262796,10.0.0.16,charlie,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=bob&password=Password123,password_spraying
2026-01-04 03:19:29.262796,192.168.1.23,,PUT,/home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 22:28:04.262796,10.0.0.1,,GET,/login,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,' OR 1=1--,sql_injection
2026-01-04 15:54:22.262796,192.168.1.30,grace,GET,/home,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 04:32:12.262796,192.168.1.22,charlie,GET,/home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 07:28:09.262796,192.168.1.26,,GET,/products,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-03 21:39:33.262796,192.168.1.24,diana,PUT,/api/data,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 22:35:04.262796,10.0.0.1,,POST,/login,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,admin'/*,sql_injection
2026-01-04 07:51:22.262796,192.168.1.43,,DELETE,/home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 21:47:44.262796,10.0.0.3,root,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=administrator&password=password123,credential_stuffing
2026-01-05 22:01:29.262796,10.0.0.16,charlie,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=diana&password=Password123,password_spraying
2026-01-05 21:32:50.262796,10.0.0.3,guest,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=guest&password=password123,credential_stuffing
2026-01-05 19:46:44.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=password,brute_force
2026-01-04 19:42:24.262796,192.168.1.29,frank,POST,/contact,404,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 07:17:11.262796,192.168.1.44,charlie,PUT,/products,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 23:01:45.262796,10.0.0.1,,GET,/products,500,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1' UNION SELECT NULL--,sql_injection
2026-01-04 07:36:33.262796,192.168.1.22,,DELETE,/about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 23:15:27.262796,10.0.0.1,,POST,/search,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,' OR '1'='1,sql_injection
2026-01-04 08:44:31.262796,192.168.1.16,,PUT,/contact,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-04 03:40:57.262796,192.168.1.39,frank,PUT,/products,500,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-06 00:17:56.262796,172.16.0.3,,GET,/products,404,Mozilla/5.0 (compatible; bingbot/2.0),,bot_traffic
2026-01-04 11:59:43.262796,192.168.1.12,,PUT,/contact,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 04:17:01.262796,192.168.1.21,,DELETE,/products,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 22:15:02.262796,10.0.0.16,henry,POST,/login,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,username=bob&password=Password123,password_spraying
2026-01-04 06:42:46.262796,192.168.1.28,,DELETE,/contact,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 20:37:11.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=test,brute_force
2026-01-04 12:13:56.262796,192.168.1.48,,DELETE,/api/data,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 06:38:08.262796,192.168.1.4,,DELETE,/contact,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-05 22:21:48.262796,10.0.0.1,,GET,/search,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,' OR 1=1--,sql_injection
2026-01-05 21:24:43.262796,10.0.0.3,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=administrator&password=admin123,credential_stuffing
2026-01-04 15:42:22.262796,192.168.1.10,,GET,/contact,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 15:17:25.262796,192.168.1.22,,POST,/about,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 01:21:27.262796,192.168.1.29,,DELETE,/api/data,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-04 12:43:35.262796,192.168.1.18,,DELETE,/api/data,201,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 17:49:59.262796,192.168.1.39,alice,PUT,/products,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 23:54:41.262796,192.168.1.22,,PUT,/products,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-06 00:02:38.262796,10.0.0.12,,POST,/comment,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,<script>alert('XSS')</script>,xss
2026-01-05 00:12:06.262796,192.168.1.27,charlie,PUT,/home,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-05 22:34:35.262796,10.0.0.1,,POST,/login,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,' OR '1'='1,sql_injection
2026-01-03 16:31:21.262796,192.168.1.32,,POST,/contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 10:19:55.262796,192.168.1.5,,PUT,/contact,201,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-04 03:34:53.262796,192.168.1.5,alice,GET,/contact,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-04 16:28:27.262796,192.168.1.31,diana,DELETE,/about,404,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 20:29:38.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=password,brute_force
2026-01-05 19:36:23.262796,192.168.1.47,,DELETE,/api/data,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 20:34:42.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=password,brute_force
2026-01-05 20:01:59.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=admin,brute_force
2026-01-05 07:37:43.262796,192.168.1.17,diana,DELETE,/contact,500,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-04 00:30:59.262796,192.168.1.17,grace,DELETE,/contact,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-04 08:57:04.262796,192.168.1.28,bob,GET,/home,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-04 16:44:18.262796,192.168.1.20,alice,PUT,/home,500,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 19:46:35.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,username=user&password=test,brute_force
2026-01-05 21:02:01.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=test,brute_force
2026-01-04 12:28:00.262796,192.168.1.40,alice,POST,/products,201,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 02:38:10.262796,192.168.1.22,henry,DELETE,/contact,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 03:32:23.262796,192.168.1.38,charlie,GET,/home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 21:06:31.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,username=user&password=password,brute_force
2026-01-04 03:07:11.262796,192.168.1.27,,PUT,/products,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 21:13:51.262796,10.0.0.3,root,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=user&password=qwerty,credential_stuffing
2026-01-05 23:47:59.262796,10.0.0.12,,POST,/contact,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,javascript:alert('XSS'),xss
2026-01-04 19:11:35.262796,192.168.1.17,eve,GET,/api/data,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 22:02:52.262796,10.0.0.16,alice,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=charlie&password=Password123,password_spraying
2026-01-03 20:26:15.262796,192.168.1.3,charlie,DELETE,/products,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 19:49:30.262796,192.168.1.32,henry,PUT,/home,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-05 21:14:26.262796,10.0.0.3,user,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=administrator&password=qwerty,credential_stuffing
2026-01-05 07:23:57.262796,192.168.1.17,grace,GET,/products,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-03 20:03:53.262796,192.168.1.9,frank,PUT,/contact,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 21:29:58.262796,10.0.0.3,admin,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=admin&password=qwerty,credential_stuffing
2026-01-05 21:50:07.262796,10.0.0.3,admin,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=root&password=qwerty,credential_stuffing
2026-01-05 20:42:24.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=admin,brute_force
2026-01-04 22:14:23.262796,192.168.1.44,,PUT,/products,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 11:39:59.262796,192.168.1.39,eve,PUT,/about,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 02:40:32.262796,192.168.1.35,alice,POST,/api/data,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-03 20:00:54.262796,192.168.1.44,alice,DELETE,/products,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-06 00:20:00.262796,172.16.0.3,,GET,/sitemap.xml,404,curl/7.68.0,,bot_traffic
2026-01-05 23:34:12.262796,10.0.0.12,,GET,/comment,400,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,<img src=x onerror=alert('XSS')>,xss
2026-01-04 02:08:34.262796,192.168.1.38,alice,POST,/products,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-05 17:20:05.262796,192.168.1.31,eve,PUT,/home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-04 06:09:49.262796,192.168.1.36,,PUT,/products,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-03 21:04:54.262796,192.168.1.2,alice,DELETE,/products,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-03 17:02:59.262796,192.168.1.44,alice,GET,/about,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-06 00:06:06.262796,10.0.0.12,,GET,/api/submit,400,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,<img src=x onerror=alert('XSS')>,xss
2026-01-03 21:17:34.262796,192.168.1.6,henry,DELETE,/about,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-03 20:00:47.262796,192.168.1.26,eve,POST,/about,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 23:02:18.262796,10.0.0.1,,POST,/products,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1' OR '1'='1,sql_injection
2026-01-04 04:10:21.262796,192.168.1.7,,DELETE,/about,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 09:18:06.262796,192.168.1.5,,PUT,/about,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 08:11:44.262796,192.168.1.42,,DELETE,/api/data,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 12:32:01.262796,192.168.1.31,charlie,GET,/api/data,500,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 21:20:35.262796,10.0.0.3,user,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=user&password=admin123,credential_stuffing
2026-01-04 20:53:22.262796,192.168.1.35,,PUT,/api/data,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 22:02:09.262796,10.0.0.16,eve,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=charlie&password=Password123,password_spraying
2026-01-05 20:16:40.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=user&password=admin,brute_force
2026-01-05 05:00:21.262796,192.168.1.5,grace,GET,/contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 12:11:16.262796,192.168.1.29,henry,GET,/about,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-03 20:13:04.262796,192.168.1.21,frank,POST,/contact,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 23:39:09.262796,10.0.0.12,,GET,/search,400,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,javascript:alert('XSS'),xss
2026-01-05 09:09:01.262796,192.168.1.27,eve,GET,/api/data,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 17:18:54.262796,192.168.1.18,,POST,/products,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-03 21:10:16.262796,192.168.1.47,eve,PUT,/products,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 02:48:30.262796,192.168.1.35,,POST,/contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 14:23:31.262796,192.168.1.9,grace,GET,/products,201,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-03 23:18:13.262796,192.168.1.11,,DELETE,/home,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 07:52:58.262796,192.168.1.24,alice,POST,/products,404,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 20:38:48.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=password,brute_force
2026-01-04 04:01:36.262796,192.168.1.8,charlie,GET,/contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 22:42:20.262796,10.0.0.1,,POST,/search,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,admin'/*,sql_injection
2026-01-04 09:59:43.262796,192.168.1.37,,DELETE,/about,404,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 18:38:25.262796,192.168.1.7,diana,PUT,/products,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 14:24:37.262796,192.168.1.8,diana,PUT,/products,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 06:32:38.262796,192.168.1.45,henry,DELETE,/home,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 21:53:47.262796,10.0.0.16,diana,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=eve&password=Password123,password_spraying
2026-01-05 20:52:13.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=user&password=admin,brute_force
2026-01-05 08:11:46.262796,192.168.1.16,henry,GET,/home,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 14:20:54.262796,192.168.1.15,alice,DELETE,/about,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 05:52:10.262796,192.168.1.8,,GET,/api/data,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 20:45:58.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=user&password=test,brute_force
2026-01-05 23:38:22.262796,10.0.0.12,,POST,/search,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,javascript:alert('XSS'),xss
2026-01-05 20:58:15.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=123456,brute_force
2026-01-05 04:49:09.262796,192.168.1.44,,DELETE,/api/data,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 00:22:02.262796,192.168.1.36,bob,DELETE,/contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 10:06:32.262796,192.168.1.23,diana,DELETE,/contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-04 07:39:49.262796,192.168.1.28,henry,DELETE,/home,500,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 21:06:36.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=123456,brute_force
2026-01-05 22:04:59.262796,10.0.0.16,bob,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=frank&password=Password123,password_spraying
2026-01-05 05:28:25.262796,192.168.1.6,bob,POST,/products,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 18:20:16.262796,192.168.1.31,diana,PUT,/home,201,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-06 00:19:40.262796,172.16.0.3,,GET,/api/data,200,Mozilla/5.0 (compatible; bingbot/2.0),,bot_traffic
2026-01-05 19:56:02.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=password,brute_force
2026-01-05 21:39:33.262796,10.0.0.3,user,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=user&password=admin123,credential_stuffing
2026-01-04 20:22:56.262796,192.168.1.2,,DELETE,/api/data,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 21:19:30.262796,10.0.0.3,admin,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=test&password=password123,credential_stuffing
2026-01-04 20:46:24.262796,192.168.1.29,,GET,/contact,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 17:11:52.262796,192.168.1.17,frank,POST,/about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,,normal
2026-01-05 22:05:45.262796,10.0.0.16,charlie,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=henry&password=Password123,password_spraying
2026-01-05 20:28:45.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,username=user&password=admin,brute_force
2026-01-05 23:19:21.262796,10.0.0.12,,POST,/search,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,<img src=x onerror=alert('XSS')>,xss
2026-01-04 00:25:01.262796,192.168.1.48,henry,DELETE,/products,500,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 23:48:52.262796,10.0.0.12,,POST,/comment,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,<img src=x onerror=alert('XSS')>,xss
2026-01-04 13:12:09.262796,192.168.1.37,henry,PUT,/home,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 20:35:16.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=user&password=password,brute_force
2026-01-03 23:01:24.262796,192.168.1.36,eve,POST,/about,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 22:11:13.262796,10.0.0.16,eve,POST,/login,401,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,username=charlie&password=Password123,password_spraying
2026-01-04 20:43:53.262796,192.168.1.25,grace,POST,/home,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-03 19:12:44.262796,192.168.1.43,bob,PUT,/api/data,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-03 18:11:30.262796,192.168.1.14,,DELETE,/home,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-03 21:00:42.262796,192.168.1.39,,PUT,/about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 03:03:56.262796,192.168.1.1,henry,PUT,/contact,500,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 23:05:57.262796,10.0.0.1,,POST,/products,400,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,1' UNION SELECT NULL--,sql_injection
2026-01-05 00:00:21.262796,192.168.1.46,,POST,/contact,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 00:52:20.262796,192.168.1.47,,PUT,/api/data,201,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-04 18:34:11.262796,192.168.1.21,frank,DELETE,/home,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 22:21:18.262796,10.0.0.16,grace,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=grace&password=Password123,password_spraying
2026-01-05 05:55:32.262796,192.168.1.19,,DELETE,/about,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 23:43:09.262796,192.168.1.33,charlie,POST,/about,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,,normal
2026-01-05 02:37:28.262796,192.168.1.15,,POST,/home,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 19:10:28.262796,192.168.1.20,frank,PUT,/products,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-04 17:06:09.262796,192.168.1.26,eve,GET,/api/data,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,,normal
2026-01-05 21:01:28.262796,10.0.0.9,user,POST,/login,401,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,username=user&password=password,brute_force
2026-01-03 23:01:02.262796,192.168.1.14,alice,DELETE,/contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,"{""key"": ""value""}",normal
2026-01-05 21:40:27.262796,10.0.0.3,admin,POST,/login,401,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,username=administrator&password=admin123,credential_stuffing
